file,topic_no,topic,level,question_no,answer
t11_m.md,11,Постоянный ток,Средний,9,D
t11_m.md,11,Постоянный ток,Средний,10,A
t11_m.md,11,Постоянный ток,Средний,11,B
t11_m.md,11,Постоянный ток,Средний,12,D
t11_m.md,11,Постоянный ток,Средний,13,B
t11_m.md,11,Постоянный ток,Средний,14,C
t11_m.md,11,Постоянный ток,Средний,15,D
t11_m.md,11,Постоянный ток,Средний,16,D
t11_m.md,11,Постоянный ток,Средний,17,B
t11_m.md,11,Постоянный ток,Средний,18,C
t11_m.md,11,Постоянный ток,Средний,19,A
t11_m.md,11,Постоянный ток,Средний,20,D
t11_m.md,11,Постоянный ток,Средний,21,D
t11_m.md,11,Постоянный ток,Средний,22,D
t11_m.md,11,Постоянный ток,Средний,23,D
t11_m.md,11,Постоянный ток,Средний,24,D
t11_m.md,11,Постоянный ток,Средний,25,A
t11_m.md,11,Постоянный ток,Средний,26,D
t11_m.md,11,Постоянный ток,Средний,27,A
t11_m.md,11,Постоянный ток,Средний,28,D
t11_m.md,11,Постоянный ток,Средний,29,D
t11_m.md,11,Постоянный ток,Средний,30,D
t11_m.md,11,Постоянный ток,Средний,31,"A,B,C"
t11_m.md,11,Постоянный ток,Средний,32,"A,B,C"
t11_m.md,11,Постоянный ток,Средний,33,"A,B,C"
t11_m.md,11,Постоянный ток,Средний,34,"A,B"
t11_m.md,11,Постоянный ток,Средний,35,"A,B,C"
t11_m.md,11,Постоянный ток,Средний,36,1-B; 2-D; 3-A; 4-C
t11_m.md,11,Постоянный ток,Средний,37,1-B; 2-D; 3-A; 4-C
t11_m.md,11,Постоянный ток,Средний,38,1-B; 2-D; 3-A; 4-C
t11_m.md,11,Постоянный ток,Средний,39,1-B; 2-D; 3-A; 4-C
t11_m.md,11,Постоянный ток,Средний,40,1-B; 2-D; 3-A; 4-C
t11_h.md,11,Постоянный ток,Высокий,1,D
t11_h.md,11,Постоянный ток,Высокий,2,D
t11_h.md,11,Постоянный ток,Высокий,3,B
t11_h.md,11,Постоянный ток,Высокий,4,D
t11_h.md,11,Постоянный ток,Высокий,5,D
t11_h.md,11,Постоянный ток,Высокий,6,D
t11_h.md,11,Постоянный ток,Высокий,7,D
t11_h.md,11,Постоянный ток,Высокий,8,D
t11_h.md,11,Постоянный ток,Высокий,9,D
t11_h.md,11,Постоянный ток,Высокий,10,A
t11_h.md,11,Постоянный ток,Высокий,11,B
t11_h.md,11,Постоянный ток,Высокий,12,D
t11_h.md,11,Постоянный ток,Высокий,13,B
t11_h.md,11,Постоянный ток,Высокий,14,C
t11_h.md,11,Постоянный ток,Высокий,15,D
t11_h.md,11,Постоянный ток,Высокий,16,D
t11_h.md,11,Постоянный ток,Высокий,17,B
t11_h.md,11,Постоянный ток,Высокий,18,C
t11_h.md,11,Постоянный ток,Высокий,19,A
t11_h.md,11,Постоянный ток,Высокий,20,D
t11_h.md,11,Постоянный ток,Высокий,21,D
t11_h.md,11,Постоянный ток,Высокий,22,D
t11_h.md,11,Постоянный ток,Высокий,23,D
t11_h.md,11,Постоянный ток,Высокий,24,D
t11_h.md,11,Постоянный ток,Высокий,25,A
t11_h.md,11,Постоянный ток,Высокий,26,D
t11_h.md,11,Постоянный ток,Высокий,27,A
t11_h.md,11,Постоянный ток,Высокий,28,D
t11_h.md,11,Постоянный ток,Высокий,29,D
t11_h.md,11,Постоянный ток,Высокий,30,D
t11_h.md,11,Постоянный ток,Высокий,31,"A,B,C"
t11_h.md,11,Постоянный ток,Высокий,32,"A,B,C"
t11_h.md,11,Постоянный ток,Высокий,33,"A,B,C"
t11_h.md,11,Постоянный ток,Высокий,34,"A,B"
t11_h.md,11,Постоянный ток,Высокий,35,"A,B,C"
t11_h.md,11,Постоянный ток,Высокий,36,1-B; 2-D; 3-A; 4-C
t11_h.md,11,Постоянный ток,Высокий,37,1-B; 2-D; 3-A; 4-C
t11_h.md,11,Постоянный ток,Высокий,38,1-B; 2-D; 3-A; 4-C
t11_h.md,11,Постоянный ток,Высокий,39,1-B; 2-D; 3-A; 4-C
t11_h.md,11,Постоянный ток,Высокий,40,1-B; 2-D; 3-A; 4-C
t12_b.md,12,Электрический ток в различных средах,Базовый,1,D
t12_b.md,12,Электрический ток в различных средах,Базовый,2,D
t12_b.md,12,Электрический ток в различных средах,Базовый,3,D
t12_b.md,12,Электрический ток в различных средах,Базовый,4,D
t12_b.md,12,Электрический ток в различных средах,Базовый,5,D
t12_b.md,12,Электрический ток в различных средах,Базовый,6,D
t12_b.md,12,Электрический ток в различных средах,Базовый,7,A
t12_b.md,12,Электрический ток в различных средах,Базовый,8,D
t12_b.md,12,Электрический ток в различных средах,Базовый,9,A
t12_b.md,12,Электрический ток в различных средах,Базовый,10,B
t12_b.md,12,Электрический ток в различных средах,Базовый,11,D
t12_b.md,12,Электрический ток в различных средах,Базовый,12,B
t12_b.md,12,Электрический ток в различных средах,Базовый,13,C
t12_b.md,12,Электрический ток в различных средах,Базовый,14,D
t12_b.md,12,Электрический ток в различных средах,Базовый,15,D
t12_b.md,12,Электрический ток в различных средах,Базовый,16,B
t12_b.md,12,Электрический ток в различных средах,Базовый,17,C
t12_b.md,12,Электрический ток в различных средах,Базовый,18,A
t12_b.md,12,Электрический ток в различных средах,Базовый,19,D
t12_b.md,12,Электрический ток в различных средах,Базовый,20,D
t12_b.md,12,Электрический ток в различных средах,Базовый,21,D
t12_b.md,12,Электрический ток в различных средах,Базовый,22,B
t12_b.md,12,Электрический ток в различных средах,Базовый,23,D
t12_b.md,12,Электрический ток в различных средах,Базовый,24,A
t12_b.md,12,Электрический ток в различных средах,Базовый,25,D
t12_b.md,12,Электрический ток в различных средах,Базовый,26,B
t12_b.md,12,Электрический ток в различных средах,Базовый,27,A
t12_b.md,12,Электрический ток в различных средах,Базовый,28,D
t12_b.md,12,Электрический ток в различных средах,Базовый,29,D
t12_b.md,12,Электрический ток в различных средах,Базовый,30,D
t12_b.md,12,Электрический ток в различных средах,Базовый,31,"A,B,C"
t12_b.md,12,Электрический ток в различных средах,Базовый,32,"A,B,C"
t12_b.md,12,Электрический ток в различных средах,Базовый,33,"A,B,C"
t12_b.md,12,Электрический ток в различных средах,Базовый,34,"A,B"
t12_b.md,12,Электрический ток в различных средах,Базовый,35,"A,B,C"
t12_b.md,12,Электрический ток в различных средах,Базовый,36,1-B; 2-D; 3-A; 4-C
t12_b.md,12,Электрический ток в различных средах,Базовый,37,1-B; 2-D; 3-A; 4-C
t12_b.md,12,Электрический ток в различных средах,Базовый,38,1-B; 2-D; 3-A; 4-C
t12_b.md,12,Электрический ток в различных средах,Базовый,39,1-B; 2-D; 3-A; 4-C
t12_b.md,12,Электрический ток в различных средах,Базовый,40,1-B; 2-D; 3-A; 4-C
t12_m.md,12,Электрический ток в различных средах,Средний,1,D
t12_m.md,12,Электрический ток в различных средах,Средний,2,D
t12_m.md,12,Электрический ток в различных средах,Средний,3,D
t12_m.md,12,Электрический ток в различных средах,Средний,4,D
t12_m.md,12,Электрический ток в различных средах,Средний,5,D
t12_m.md,12,Электрический ток в различных средах,Средний,6,D
t12_m.md,12,Электрический ток в различных средах,Средний,7,A
t12_m.md,12,Электрический ток в различных средах,Средний,8,D
t12_m.md,12,Электрический ток в различных средах,Средний,9,A
t12_m.md,12,Электрический ток в различных средах,Средний,10,B
t12_m.md,12,Электрический ток в различных средах,Средний,11,D
t12_m.md,12,Электрический ток в различных средах,Средний,12,B
t12_m.md,12,Электрический ток в различных средах,Средний,13,C
t12_m.md,12,Электрический ток в различных средах,Средний,14,D
t12_m.md,12,Электрический ток в различных средах,Средний,15,D
t12_m.md,12,Электрический ток в различных средах,Средний,16,B
t12_m.md,12,Электрический ток в различных средах,Средний,17,C
t12_m.md,12,Электрический ток в различных средах,Средний,18,A
t12_m.md,12,Электрический ток в различных средах,Средний,19,D
t12_m.md,12,Электрический ток в различных средах,Средний,20,D
t12_m.md,12,Электрический ток в различных средах,Средний,21,D
t12_m.md,12,Электрический ток в различных средах,Средний,22,B
t12_m.md,12,Электрический ток в различных средах,Средний,23,D
t12_m.md,12,Электрический ток в различных средах,Средний,24,A
t12_m.md,12,Электрический ток в различных средах,Средний,25,D
t12_m.md,12,Электрический ток в различных средах,Средний,26,B
t12_m.md,12,Электрический ток в различных средах,Средний,27,A
t12_m.md,12,Электрический ток в различных средах,Средний,28,D
t12_m.md,12,Электрический ток в различных средах,Средний,29,D
t12_m.md,12,Электрический ток в различных средах,Средний,30,D
t12_m.md,12,Электрический ток в различных средах,Средний,31,"A,B,C"
t12_m.md,12,Электрический ток в различных средах,Средний,32,"A,B,C"
t12_m.md,12,Электрический ток в различных средах,Средний,33,"A,B,C"
t12_m.md,12,Электрический ток в различных средах,Средний,34,"A,B"
t12_m.md,12,Электрический ток в различных средах,Средний,35,"A,B,C"
t12_m.md,12,Электрический ток в различных средах,Средний,36,1-B; 2-D; 3-A; 4-C
